SICRO;GO;10-2020;E9083;456.700.0000;11.4175;1.8882;0.0000;5.7088;0.0000;0.0000;00000
SICRO;GO;10-2020;E9084;664.980.0000;16.6245;2.7493;0.0000;8.3123;0.0000;0.0000;00000
SICRO;GO;10-2020;E9085;363.000.0000;9.0750;1.5008;0.0000;4.5375;0.0000;0.0000;00000
SICRO;GO;10-2020;E9086;301.273.7414;24.1019;1.4235;0.0000;24.1019;44.5210;19.7689;17.7179
SICRO;GO;10-2020;E9089;2.247.0057;0.3371;0.0118;0.0000;0.2622;5.8269;0.0000;0.0000
SICRO;GO;10-2020;E9091;666.167.8774;8.6741;0.9867;0.0000;19.2757;223.8082;124.0161;109.2886
SICRO;GO;10-2020;E9093;44.753.2381;2.6852;0.2115;0.3356;2.6852;18.0482;0.0000;00000
SICRO;GO;10-2020;E9094;12.546.768.7700;627.3384;56.4605;89.6198;806.5780;71.2463;29.6785;26.2875
SICRO;GO;10-2020;E9095;20.434.276.1300;1021.7138;91.9542;145.9591;1313.6320;79.1625;29.6785;26.2875
SICRO;GO;10-2020;E9096;219.653.3614;15.3757;1.0379;0.0000;15.3757;33.2483;29.8103;26.3980
SICRO;GO;10-2020;E9101;45.485.8418;3.6389;0.2149;0.0000;3.1840;12.8324;0.0000;0.0000
SICRO;GO;10-2020;E9102;41.135.6342;3.2909;0.1944;0.0000;2.8795;4.9587;19.7689;17.7179
SICRO;GO;10-2020;E9103;36.477.8980;2.9182;0.1724;0.0000;2.5535;4.9587;19.7689;17.7179
SICRO;GO;10-2020;E9105;5.090.503.2130;66.2826;7.5396;0.0000;147.2947;223.8082;124.0161;109.2886
SICRO;GO;10-2020;E9106;1.249.921.4130;9.7650;1.7943;0.0000;16.2750;0.0000;21.0688;18.7446
SICRO;GO;10-2020;E9107;8.689.4199;0.5793;0.0399;0.0000;0.5793;2.9664;0.0000;0.0000
SICRO;GO;10-2020;E9108;10.389.630.2400;166.2341;42.5455;0.0000;207.7926;151.9920;69.9892;61.7170
SICRO;GO;10-2020;E9110;746.438.9106;74.6439;3.7788;0.0000;74.6439;70.9929;29.8103;26.3980
SICRO;GO;10-2020;E9111;179.458.1056;16.1512;0.8479;0.0000;16.1512;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9112;24.926.4779;2.2434;0.1178;0.0000;1.2463;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9113;153.526.5915;13.8174;0.7254;0.0000;7.6763;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9116;5.301.1687;0.4771;0.0250;0.0000;0.2651;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9117;482.014.4916;48.2014;2.4402;0.0000;48.2014;63.1717;29.8103;26.3980
SICRO;GO;10-2020;E9118;366.889.2004;29.3511;1.7336;0.0000;29.3511;35.1482;19.7689;17.7179
SICRO;GO;10-2020;E9119;371.016.9256;25.9712;1.7531;0.0000;25.9712;43.8560;29.8103;26.3980
SICRO;GO;10-2020;E9120;895.993.8700;62.7196;4.2336;0.0000;62.7196;82.3290;19.7689;17.7179
SICRO;GO;10-2020;E9121;76.697.4943;5.1132;0.3523;0.0000;5.1132;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9122;4.804.132.9150;320.2755;22.0690;0.0000;320.2755;61.4301;29.8103;26.3980
SICRO;GO;10-2020;E9125;131.647.7444;6.5824;0.6048;0.9599;6.5824;14.7242;22.2085;19.8002
SICRO;GO;10-2020;E9126;84.622.844.9000;952.0070;174.9313;0.0000;2115.5711;601.6350;63.6372;56.0262
SICRO;GO;10-2020;E9127;758.858.3156;86.7267;3.8417;0.0000;108.4083;30.8734;29.8103;26.3980
SICRO;GO;10-2020;E9134;326.429.8858;13.9899;1.4689;2.3316;20.9848;66.7815;22.9006;20.4219
SICRO;GO;10-2020;E9141;88.130.8613;7.0505;0.4164;0.0000;4.4065;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9142;170.282.3236;13.6226;0.8046;0.0000;8.5141;5.0853;0.0000;0.0000
SICRO;GO;10-2020;E9143;108.423.2087;8.6739;0.5123;0.0000;5.4212;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9144;144.073.8621;5.7630;0.6240;0.0000;3.6018;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9148;75.542.0569;4.3167;0.3399;0.0000;4.3167;0.0000;34.9946;30.8585
SICRO;GO;10-2020;E9149;266.722.4046;21.3378;1.2603;0.0000;21.3378;7.0982;0.0000;0.0000
SICRO;GO;10-2020;E9151;3.306.199.4750;188.9257;14.8779;0.0000;188.9257;96.8949;34.9946;30.8585
SICRO;GO;10-2020;E9154;291.706.6302;18.7526;1.3127;0.0000;6.2509;16.6241;19.7689;17.7179
SICRO;GO;10-2020;E9155;85.440.2576;5.4926;0.3845;0.0000;1.8309;2.3052;0.0000;0.0000
SICRO;GO;10-2020;E9156;1.711.0511;0.2738;0.0162;0.0000;0.2395;3.4432;0.0000;0.0000
SICRO;GO;10-2020;E9157;8.250.000.0000;132.0000;33.7838;0.0000;165.0000;850.0153;29.4896;26.0386
SICRO;GO;10-2020;E9158;8.250.000.0000;132.0000;33.7838;0.0000;165.0000;850.0153;29.4896;26.0386
SICRO;GO;10-2020;E9159;329.400.0000;5.2704;1.3489;0.0000;3.2940;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9160;333.960.0000;5.3434;1.3676;0.0000;3.3396;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9161;419.000.0000;10.4750;1.7323;0.0000;5.2375;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9162;456.700.0000;11.4175;1.8882;0.0000;5.7088;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9163;450.600.0000;11.2650;1.8629;0.0000;5.6325;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9164;416.790.0000;10.4198;1.7232;0.0000;5.2099;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9167;1.618.534.1320;25.8965;6.6279;0.0000;32.3707;34.1982;34.9946;30.8585
SICRO;GO;10-2020;E9168;956.520.1422;66.9564;4.5196;0.0000;66.9564;49.3974;29.8103;26.3980
SICRO;GO;10-2020;E9200;1.028.689.4080;72.0083;4.8606;0.0000;72.0083;49.3974;37.3437;32.9104
SICRO;GO;10-2020;E9203;1.166.955.1990;133.3663;5.9077;0.0000;166.7079;42.3994;37.3437;32.9104
SICRO;GO;10-2020;E9204;2.478.252.8060;165.2169;11.3845;0.0000;165.2169;68.8714;37.3437;32.9104
SICRO;GO;10-2020;E9205;882.491.4453;70.5993;4.1698;0.0000;52.9495;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9206;48.161.5883;3.8529;0.2276;0.0000;3.8529;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9207;3.301.5138;0.2641;0.0156;0.0000;0.2641;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9209;15.806.8264;1.2645;0.0747;0.0000;1.2645;0.0000;23.7783;21.1839
SICRO;GO;10-2020;E9213;7.693.040.8890;512.8694;35.3399;0.0000;641.0867;154.9368;44.1299;38.7557
SICRO;GO;10-2020;E9251;23.250.4722;1.8600;0.1099;0.0000;1.8600;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9252;3.319.5143;0.2988;0.0157;0.0000;0.1660;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9253;48.904.4569;1.9562;0.2118;0.0000;1.7117;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9254;10.016.0723;0.4006;0.0434;0.0000;0.3506;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9255;16.252.1057;1.3002;0.0768;0.0000;1.3002;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9501;390.145.1553;35.1131;1.8434;0.0000;23.4087;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9502;961.473.9946;54.9414;4.3266;0.0000;41.2060;48.9858;29.8103;26.3980
SICRO;GO;10-2020;E9503;824.297.8200;32.9719;3.5702;0.0000;28.8504;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9505;455.183.0133;18.2073;1.9715;0.0000;15.9314;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9507;36.038.9115;5.4058;0.1892;0.0000;3.6039;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9510;9.861.7200;0.8876;0.0466;0.0000;0.5917;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9511;1.028.689.4080;72.0083;4.8606;0.0000;72.0083;49.3974;29.8103;26.3980
SICRO;GO;10-2020;E9512;44.753.2381;2.6852;0.2115;0.3356;2.6852;18.0482;22.2085;19.8002
SICRO;GO;10-2020;E9513;166.717.0897;11.1145;0.7659;0.0000;11.1145;43.6027;0.0000;0.0000
SICRO;GO;10-2020;E9514;611.248.8618;34.9285;2.7506;0.0000;30.5624;78.2126;29.8103;26.3980
SICRO;GO;10-2020;E9515;746.438.9106;52.2507;3.5269;0.0000;52.2507;48.5741;29.8103;26.3980
SICRO;GO;10-2020;E9516;5.092.691.3870;339.5128;23.3946;0.0000;339.5128;94.9950;29.8103;26.3980
SICRO;GO;10-2020;E9517;384.637.7387;25.6425;1.7669;0.0000;25.6425;130.2698;0.0000;0.0000
SICRO;GO;10-2020;E9518;22.154.2054;1.4242;0.0997;0.0000;0.7912;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9519;18.905.7141;1.5125;0.0893;0.0000;1.1343;13.2430;19.7689;17.7179
SICRO;GO;10-2020;E9521;2.133.0981;0.1067;0.0096;0.0000;0.0762;2.3610;0.0000;0.0000
SICRO;GO;10-2020;E9522;116.834.0538;7.5108;0.5258;0.0000;2.5036;2.8815;0.0000;0.0000
SICRO;GO;10-2020;E9523;6.016.268.6110;283.1185;26.4760;0.0000;318.5083;154.0186;29.8103;26.3980
SICRO;GO;10-2020;E9524;772.130.4028;38.6065;3.4746;0.0000;49.6370;44.1727;29.8103;26.3980
SICRO;GO;10-2020;E9525;980.333.5888;39.2133;4.2461;0.0000;24.5083;0.0000;39.5378;35.4358
SICRO;GO;10-2020;E9526;279.078.3127;19.5355;1.3186;0.0000;19.5355;23.8754;29.8103;26.3980
SICRO;GO;10-2020;E9527;15.806.8264;1.2645;0.0747;0.0000;1.2645;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9528;246.869.7153;19.7496;1.1665;0.0000;17.2809;28.4985;19.7689;17.7179
SICRO;GO;10-2020;E9529;2.902.048.8970;193.4699;13.3313;0.0000;145.1024;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9530;414.626.6495;27.6418;1.9047;0.0000;27.6418;49.1441;29.8103;26.3980
SICRO;GO;10-2020;E9532;44.839.4982;3.5872;0.2119;0.0000;3.5872;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9535;4.641.4630;0.4177;0.0219;0.0000;0.2321;0.0000;19.7689;17.7179
SICRO;GO;10-2020;E9536;57.353.9028;0.8962;0.0863;0.0000;0.9957;45.4044;32.0643;28.2205
SICRO;GO;10-2020;E9538;13.458.2918;1.7944;0.1060;0.0000;1.3458;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9539;107.569.0515;6.9152;0.4841;0.0000;3.8418;0.0000;24.8940;22.1010
SICRO;GO;10-2020;E9540;952.232.7538;37.0313;4.1660;0.0000;52.9018;56.3004;29.8103;26.3980
SICRO;GO;10-2020;E9541;2.537.814.2910;98.6928;11.1029;0.0000;140.9897;114.8173;29.8103;26.3980
SICRO;GO;10-2020;E9544;41.286.8887;3.7158;0.1951;0.0000;2.4772;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9545;691.402.6038;34.5701;3.1113;0.0000;44.4473;49.3341;34.9946;30.8585
SICRO;GO;10-2020;E9547;482.8529;0.0386;0.0023;0.0000;0.0386;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9548;1.152.5590;0.0922;0.0054;0.0000;0.0807;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9551;6.656.1904;0.5991;0.0315;0.0000;0.3328;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9552;10.933.2231;0.8747;0.0517;0.0000;0.5467;0.0000;0.0000;00000
SICRO;GO;10-2020;E9553;25.950.6108;2.3356;0.1226;0.0000;1.2975;0.0000;0.0000;00000
SICRO;GO;10-2020;E9556;9.332.3373;0.6222;0.0429;0.0000;0.6222;3.9729;0.0000;0.0000
SICRO;GO;10-2020;E9558;260.619.6603;10.8592;0.9621;0.0000;6.7870;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9559;388.520.1864;17.4834;1.3768;0.0000;11.6556;5.6997;0.0000;0.0000
SICRO;GO;10-2020;E9560;571.887.0321;24.5094;2.5735;4.0849;36.7642;105.2861;22.9006;20.4219
SICRO;GO;10-2020;E9561;25.475.4764;2.0380;0.1204;0.0000;1.2738;0.0000;0.0000;00000
SICRO;GO;10-2020;E9562;46.245.3707;3.6996;0.2185;0.0000;2.3123;0.0000;0.0000;00000
SICRO;GO;10-2020;E9563;3.263.281.1100;217.5521;14.9907;0.0000;217.5521;69.6630;29.8103;26.3980
SICRO;GO;10-2020;E9565;2.578.967.9830;100.2932;11.2830;0.0000;143.2760;114.8173;29.8103;26.3980
SICRO;GO;10-2020;E9566;3.469.205.4600;121.4222;15.0260;0.0000;173.4603;34.8315;34.9946;30.8585
SICRO;GO;10-2020;E9567;13.217.9195;1.0574;0.0625;0.0000;1.0574;8.8728;0.0000;0.0000
SICRO;GO;10-2020;E9568;1.100.2746;0.0880;0.0052;0.0000;0.0550;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9569;4.679.036.2230;56.8633;7.0368;0.0000;81.2333;63.8050;69.9892;61.7170
SICRO;GO;10-2020;E9574;2.478.252.8060;165.2169;11.3845;0.0000;165.2169;68.8714;29.8103;26.3980
SICRO;GO;10-2020;E9576;660.564.3156;46.2395;3.1212;0.0000;46.2395;42.3994;29.8103;26.3980
SICRO;GO;10-2020;E9577;152.769.0368;10.1846;0.7018;0.0000;8.9115;78.0226;19.7689;17.7179
SICRO;GO;10-2020;E9578;14.224.7744;1.8966;0.1120;0.0000;1.4225;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9580;2.571.741.3290;150.0182;11.8139;0.0000;214.3118;163.5814;34.9946;30.8585
SICRO;GO;10-2020;E9581;397.291.5116;39.7292;2.0113;0.0000;39.7292;67.9848;29.8103;26.3980
SICRO;GO;10-2020;E9583;53.260.5389;4.7934;0.2517;0.0000;3.1956;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9584;397.291.5116;27.8104;1.8772;0.0000;27.8104;28.6252;29.8103;26.3980
SICRO;GO;10-2020;E9585;1.205.1600;0.9039;0.0316;0.0000;0.9039;3.0459;19.7689;17.7179
SICRO;GO;10-2020;E9586;3.027.8414;0.2725;0.0143;0.0000;0.2119;5.4296;0.0000;0.0000
SICRO;GO;10-2020;E9588;3.886.761.5890;194.3381;17.4904;0.0000;249.8632;123.3352;34.9946;30.8585
SICRO;GO;10-2020;E9589;973.061.2729;48.6531;4.3788;0.0000;48.6531;21.2789;29.8103;26.3980
SICRO;GO;10-2020;E9590;241.620.3737;13.8069;1.0873;0.0000;12.0810;0.0000;34.9946;30.8585
SICRO;GO;10-2020;E9591;11.537.5090;0.9230;0.0545;0.0000;0.8076;13.2430;0.0000;0.0000
SICRO;GO;10-2020;E9593;94.841.279.2700;740.9475;136.1491;0.0000;1646.5500;379.9800;145.6033;128.0905
SICRO;GO;10-2020;E9594;112.651.847.8000;880.0926;161.7170;0.0000;1955.7612;455.9760;166.6721;146.8351
SICRO;GO;10-2020;E9595;230.201.602.3000;1798.4500;330.4652;0.0000;3996.5556;797.9580;166.6721;146.8351
SICRO;GO;10-2020;E9596;296.991.235.6000;2320.2440;426.3448;0.0000;5156.0978;1139.9400;286.6619;252.0552
SICRO;GO;10-2020;E9597;333.948.166.7000;2608.9701;479.3982;0.0000;5797.7112;1481.9220;330.8259;291.3102
SICRO;GO;10-2020;E9598;398.066.215.5000;3109.8923;571.4427;0.0000;6910.8718;1823.9040;330.8259;291.3102
SICRO;GO;10-2020;E9599;101.249.9832;5.7857;0.4556;0.0000;5.0625;0.0000;34.9946;30.8585
SICRO;GO;10-2020;E9601;384.799.1272;6.0125;0.5787;0.0000;6.6805;196.7524;32.0643;28.2205
SICRO;GO;10-2020;E9603;2.151.075.9846;28.0088;3.1860;0.0000;62.2418;99.2698;124.0161;109.2886
SICRO;GO;10-2020;E9606;1.066.839.1270;13.8911;1.5801;0.0000;30.8692;323.0780;124.0161;109.2886
SICRO;GO;10-2020;E9607;1.520.883.6040;86.9076;6.8440;0.0000;65.1807;0.0000;34.9946;30.8585
SICRO;GO;10-2020;E9609;450.246.2448;3.5175;0.6463;0.0000;7.8168;47.4975;42.5684;37.2816
SICRO;GO;10-2020;E9610;66.000.0000;4.4000;0.3032;0.0000;4.4000;9.9586;0.0000;0.0000
SICRO;GO;10-2020;E9611;5.065.987.1040;289.4850;22.7969;0.0000;217.1137;0.0000;34.9946;30.8585
SICRO;GO;10-2020;E9612;436.624.6784;3.4111;0.6268;0.0000;5.6852;0.0000;42.1376;37.4892
SICRO;GO;10-2020;E9613;3.240.125.1850;113.4044;14.0338;0.0000;162.0063;34.8315;34.9946;30.8585
SICRO;GO;10-2020;E9614;5.626.3863;0.4501;0.0266;0.0000;0.3938;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9615;867.860.4401;49.5920;3.9054;0.0000;43.3930;0.0000;29.8103;26.3980
SICRO;GO;10-2020;E9617;134.660.9201;7.6949;0.6060;0.0000;6.7330;0.0000;29.8103;26.3980
SICRO;GO;10-2020;E9618;21.053.023.6100;164.4767;30.2226;0.0000;365.5039;42.5578;100.9209;88.7782
SICRO;GO;10-2020;E9619;25.827.130.2400;201.7745;37.0761;0.0000;448.3877;70.8663;100.9209;88.7782
SICRO;GO;10-2020;E9620;2.154.954.2300;16.8356;3.0935;0.0000;28.0593;0.0000;21.0688;18.7446
SICRO;GO;10-2020;E9621;227.231.2518;18.1785;1.0737;0.0000;18.1785;7.5204;19.7689;17.7179
SICRO;GO;10-2020;E9622;42.239.4572;2.4137;0.1901;0.0000;1.8103;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9623;86.930.2180;4.9674;0.3912;0.0000;3.7256;0.0000;0.0000;0.0000
SICRO;GO;10-2020;E9624;624.933.191.5000;4882.2906;897.1209;0.0000;10849.5346;3115.8360;452.8156;398.8330
SICRO;GO;10-2020;E9625;906.065.315.7000;7078.6353;1300.6992;0.0000;15730.3006;4483.7640;474.8740;418.4511
SICRO;GO;10-2020;E9626;1.187.197.440.00;9274.9800;1704.2776;0.0000;20611.0667;5889.6900;495.9428;437.1957
SICRO;GO;10-2020;E9627;1.563.484.6200;16.2863;1.8526;0.0000;36.1918;119.7254;44.1640;39.2550
SICRO;GO;10-2020;E9628;11.074.3022;1.4766;0.0872;0.0000;1.1074;0.0000;0.0000;0.0000
